index,link,body
65,https://ottogi.co.kr/product/product_view.asp?page=7&hcode=&mcode=&stxt=&orderby=BEST&idx=2401,"<청주>의 맛을 한 그릇에 담다- 국산 돼지갈비살과 숙성김치를 넣고 자박하게 끓여 진하고 매콤칼칼한 국물 맛이 특징이며, 밥도둑으로 유명한 충청도 향토 음식 ‘짜글이’ 맛을 그대로 구현했습니다.- 풍부한 식감을 위해 김치, 돼지고기 등 함량을 높였고, 찌개, 반찬, 안주 등 다채롭게 즐길 수 있습니다.* 돼지김치짜글이를 더 맛있게 즐기는 방법1. 라면- 물 1컵과 1/2컵(300ml)을 추가하고 짜글이가 끓기 시작하면 오뚜기 라면사리를 넣고 추가로 3분 30초간 끓여드세요.2. 당면- 물 1컵과 1/2컵(300ml), 30분 이상 불린 오뚜기 옛날당면 30g을 추가 한 후 10분간 끓여드세요.3. 볶음밥- 짜글이를 다 드시고 난 후 남은 건더기, 국물 5스푼(75ml), 오뚜기밥(210g)을 넣고 기호에 따라 야채, 김가루, 참기름을 추가해 볶아 드시면 더욱 맛있습니다."
66,https://ottogi.co.kr/product/product_view.asp?page=7&hcode=&mcode=&stxt=&orderby=BEST&idx=2463,앙조간장에 7가지 과일과 3가지 야채를 넣고 정성스레 달여은은한 감칠맛이 살아있습니다.
67,https://ottogi.co.kr/product/product_view.asp?page=7&hcode=&mcode=&stxt=&orderby=BEST&idx=2439,"몸과 마음을 생각한 식재료로 한국형 채식을 만나다지속가능한 채식 일상을 선도하는 두수고방과 최고의 식품을 끊임없이 연구하는 오뚜기가 만나 건강하고 맛있는 한국형 채식을 여러분께 선보입니다.근대, 보리, 뿌리야채 등 다양한 채식 재료를 듬뿍 넣어 풍성한 식감이 일품이에요.강하고 자극적인 양념 대신 구수한 된장 육수에 원재료 본연의 건강한 맛을 담았어요."
68,https://ottogi.co.kr/product/product_view.asp?page=7&hcode=&mcode=&stxt=&orderby=BEST&idx=1844,쫄깃한 쌀떡과 직접 우려낸 진한 멸치 육수로 만든 매콤한 소스의 조화
69,https://ottogi.co.kr/product/product_view.asp?page=7&hcode=&mcode=&stxt=&orderby=BEST&idx=2468,"1. 제주 라면 맛집 ‘금악똣똣라면’과 진라면의 특급 콜라보  - 진라면과 금악똣똣라면의 비법 양념장이 조화된 얼큰한 국물맛 재현!  - 제주 향토음식에 녹아있는 베지근한 맛을 담아냈습니다.      *베지근하다(제주방언): 고기를 푹 끓인 듯, 묵직하며 감칠맛이 난다.2. 푸짐하고 퀄리티 높은 건더기!  - 큼직한 제주 대정 마늘 블록으로 국물의 맛을 더욱 업그레이드!  - 푸짐한 대파와 돼지고기 건더기로 보임성과 식감을 극대화!  - 제주 특산물(마늘, 흑돼지)을 활용하여 지역과 상생을 도모했습니다.3. 제주도 여행 기념품 고민은 더 이상 NO!  - 지역 전용 제품으로 오직 제주도에서만 만나볼 수 있습니다.  - 제주도 맛집의 라면을 웨이팅 없이 집에서 간편하게 즐겨보세요."
70,https://ottogi.co.kr/product/product_view.asp?page=8&hcode=&mcode=&stxt=&orderby=BEST&idx=2014,"<부산>의 맛을 한 그릇에 담다- 진한 국물의 부산식 돼지국밥을 모티브로 한 제품으로, 돈골육수에 돼지고기가 듬뿍 들어있는 제품입니다.- 생강, 월계수잎 등 각종 향신 재료를 사용하여 국물에 풍부한 맛과 향을 더했습니다.* 돼지국밥을 더 맛있게 즐기는 방법1. 담백하고 깔끔하게 : 부추(20g)와 대파(20g)를 넣어 드세요.2. 칼칼하고 개운하게 : 고춧가루, 다진마늘 각 1/2T, 청양고추 1/2개, 후추조금, 물 1T를 섞어 다진양념을 만들어 넣어 드세요.3. 푸짐하고 든든하게 : 소면(20g)을 삶아 넣고, 부추(50g)에 고춧가루, 다진마늘 각 1/2T, 간장, 설탕, 참기름 각 1/5T을 섞어 넣은 후 곁들여 드세요."
71,https://ottogi.co.kr/product/product_view.asp?page=8&hcode=&mcode=&stxt=&orderby=BEST&idx=2049,"ㆍ돼지고기 함량  37.97%로 높아 씹는 맛과 육즙이 풍부함. ㆍ만두의 피를 0.2mm으로 얇게 입혀 찜 조리 시 만두소 본연의 맛을 즐길   수 있고 전골, 국, 탕 요리 등에 넣고 끓였을 때에는 감칠맛이 잘 우러나옴.ㆍ가정에서 사용하는 조미원료로 만들어 자극적이지 않고 순하며, 담백한 맛이 일품!"
72,https://ottogi.co.kr/product/product_view.asp?page=8&hcode=&mcode=&stxt=&orderby=BEST&idx=2419,"라면도 라면볶음밥도, 진라면이 진리-SNS 화제의 레시피 컵라면볶음밥으 그 맛 그대로 맛있고 쉽고 간편하게 즐길 수 있는 진라면볶음밥-용기 형태로 오리지널 레시피의 감성과 전자레인지만 있으면 조리 가능한 편의성을 살린 제품"
73,https://ottogi.co.kr/product/product_view.asp?page=8&hcode=&mcode=&stxt=&orderby=BEST&idx=2411,1. 태양초 고추가루를 사용해 만든 비법 쫄면 소스2. 직접 구워낸 쫄깃한 소불고기 고명3. 담백한 메추리알 고명 별첨
74,https://ottogi.co.kr/product/product_view.asp?page=8&hcode=&mcode=&stxt=&orderby=BEST&idx=2441,몸과 마음을 생각한 식재료로 한국형 채식을 만나다지속가능한 채식 일상을 선도하는 두수고방과 최고의 식품을 끊임없이 연구하는 오뚜기가 만나 건강하고 맛있는 한국형 채식을 여러분께 선보입니다.
75,https://ottogi.co.kr/product/product_view.asp?page=8&hcode=&mcode=&stxt=&orderby=BEST&idx=2412,1. 기존 자사 비빔냉면 대비 면 증량 10% UP!2. 쫄깃한 식감의 코다리 회를 별첨하여 더욱 푸짐하게.3. 아삭하고 상큼한 무절임 별첨.
76,https://ottogi.co.kr/product/product_view.asp?page=8&hcode=&mcode=&stxt=&orderby=BEST&idx=2127,"- 2020년 3월, 화제의 진짬뽕X진짜장 조합레시피가 신제품으로 출시되었습니다.- 진짬뽕의 불맛과 진짜장의 진한 짜장풍미가 어우러진 매콤~한 짜장라면!- 물을 버리지 않고 만드는 복작복작 조리법으로 조리가 간편하고 더 맛있습니다.- 1개 조리시 350ml, 2개 조리시 550ml~600ml"
77,https://ottogi.co.kr/product/product_view.asp?page=8&hcode=&mcode=&stxt=&orderby=BEST&idx=2154,다채로운 재료로 풍부한 맛의 정통 아일랜드 드레싱대용량으로 넉넉하게 즐길 수 있는 제품
78,https://ottogi.co.kr/product/product_view.asp?page=8&hcode=&mcode=&stxt=&orderby=BEST&idx=2155,마늘맛이 풍부한 아이올리 소스대용량으로 넉넉하게 즐길 수 있는 제품
79,https://ottogi.co.kr/product/product_view.asp?page=8&hcode=&mcode=&stxt=&orderby=BEST&idx=2167,"<서울>의 맛을 한 그릇에 담다- 사골과 양지를 푹 고아 진하면서 담백한 전통 설렁탕 국물 맛을 살렸습니다.- 뽀얗고 고소한 국물에 부드러운 소고기 양지를 듬뿍 담아낸 전통 보양식입니다.- 소고기 양지 중량 2배 이상 UP!(자사 옛날 설렁탕 대비)* 설렁탕을 더 맛있게 즐기는 방법1. 떡- 물 반컵(100ml)을 추가하고 설렁탕이 끓기 시작하면 오뚜기 우리쌀 떡국떡 15개를 넣고 4분 30초간 끓여드세요.2. 만두- 물 반컵(100ml)과 오뚜기 X.O.교자만두 4개를 넣고 10분간 끓여드세요.3. 소면- 소면(50g)을 삶아 넣고, 기호에 따라 파, 후추를 곁들여 드세요."
80,https://ottogi.co.kr/product/product_view.asp?page=9&hcode=&mcode=&stxt=&orderby=BEST&idx=2169,"<수원>의 맛을 한 그릇에 담다- 진한 쇠고기 육수에 소갈비, 얼갈이배추, 무 등 재료를 아낌없이 넣었습니다.- 깊은 쇠고기 육수와 구수한 된장의 황금비로 진하면서 개운한 국물맛을 냈습니다.- 소갈비 그대로 푹 고아 부드러운 살코기와 우거지의 조화를 살렸습니다.* 우거지갈비탕을 더 맛있게 즐기는 방법1. 칼칼하고 개운하게 : 고춧가루, 다진마늘 각 1/3T, 청양고추 1/2개, 후추 조금, 물 2/3T를 섞어 다진양념을 만들어 넣어 드세요.2. 푸짐하고 든든하게 : 물 반컵(100ml)과 30분 이상 불린 오뚜기 옛날당면 30g을 추가한 후 10분간 끓여드세요."
81,https://ottogi.co.kr/product/product_view.asp?page=9&hcode=&mcode=&stxt=&orderby=BEST&idx=2171,"<안동>의 맛을 한 그릇에 담다- 푹 고은 쇠고기국물에 양지고기, 얼갈이배추, 무, 콩나물, 대파를 아낌없이 넣엇습니다.- 진한 고기국물에 고춧가루가 어우러져 칼칼하면서 개운한 안동식 그맛 그대로!- 푸짐한 양지고기를 결대로 찢어 부드러우면서 쫄깃한 식감을 살렸습니다."
82,https://ottogi.co.kr/product/product_view.asp?page=9&hcode=&mcode=&stxt=&orderby=BEST&idx=2214,국산 닭고기를 사용하여 쫄깃하고 부드러운 식감국내 소비자들의 입맛에 맞춘 염지로 느끼하지 않고 풍부한 맛에어프라이어로 10~15분이면 바삭함이 살아있는 치킨
83,https://ottogi.co.kr/product/product_view.asp?page=9&hcode=&mcode=&stxt=&orderby=BEST&idx=2324,순후추와 라면의 만남!진한 사골국물에 어울리는 얇은 면과 대파 건더기!알싸한 흑후추와 부드러운 백후추의 황금비율을 담은 순후추 별첨스프까지!
84,https://ottogi.co.kr/product/product_view.asp?page=9&hcode=&mcode=&stxt=&orderby=BEST&idx=2464,매콤한 고추장에 오뚜기 비법 다진양념을 추가해속까지 잘 배어드는 깊은 풍미를 구현했습니다.
85,https://ottogi.co.kr/product/product_view.asp?page=9&hcode=&mcode=&stxt=&orderby=BEST&idx=2231,-오리지널 프렌치 스타일의 햄&치즈 샌드위치
86,https://ottogi.co.kr/product/product_view.asp?page=9&hcode=&mcode=&stxt=&orderby=BEST&idx=2242,"<나주>의 맛을 한 그릇에 담다- 쇠고기 양지살을 정성껏 우려내어 맑고 깊은 맛이 특징인 나주식 곰탕의 맛을 그대로 살렸습니다.- 편으로 썬 양지와 찢은 양지 그리고 볼살을 넣어 고기의 다채로운 식감과 맛을 더했습니다.* 쇠고기곰탕을 더 맛있게 즐기는 방법1. 담백하고 깔끔하게: 깨(1/5t)와 파(15g)를 넣어 드세요.2. 칼칼하고 개운하게: 고춧가루(1/5t)를 넣거나 깍두기 국물을 넣어 드세요.3. 푸짐하고 든든하게: 찬물에 30분 이상 불린(뜨거운물 10분 이상) 당면 30g을 같이 끓인 후, 계란지단(20g)을 올려드세요"
87,https://ottogi.co.kr/product/product_view.asp?page=9&hcode=&mcode=&stxt=&orderby=BEST&idx=2241,<대구>의 맛을 한 그릇에 담다- 얼큰하면서 시원한 정통 대구식 육개장의 맛을 살렸습니다.- 진한 쇠고기 국물에 무와 파를 듬뿍 넣어 시원한 맛을 더했습니다.- 쇠고기 양지를 푸짐하게 찢어넣어 고기의 맛과 식감을 살렸습니다.
88,https://ottogi.co.kr/product/product_view.asp?page=9&hcode=&mcode=&stxt=&orderby=BEST&idx=2330,"* 마성의 새콤달콤 고소한 맛! - 대한민국 케챂, 마요네스 1등의 노하우를 담아 최적의 황금비로 만들었습니다. - 완벽한 밸런스의 새콤달콤고소한 맛으로 계속 손이 가는 마성의 소스입니다.* 모든 용도로 사용가능한 마성의 만능 소스! - 스낵, 튀김류 딥핑소스는 물론 샐러드,샌드위치로도 활용가능한 만능 소스입니다. - 양배추샐러드, 길거리토스트는 물론 튀김, 스낵 딥핑소스까지!* 마지막 느끼할 수 있는 뒷맛까지 잡는 할라피뇨까지! - 자칫 느끼해 물릴 수 있는 소스의 뒷맛을 할라피뇨를 더해 깔끔하게 잡았습니다."
89,https://ottogi.co.kr/product/product_view.asp?page=9&hcode=&mcode=&stxt=&orderby=BEST&idx=2233,"고소한 모짜렐라 치즈와 고기, 야채가 잘 조화된 먹음직스러운 콤비네이션 피자입니다.1. 20시간 이상 저온에서 숙성하여 최상의 볼륨감과 유연성을 갖춘""숨쉬는 도우"" 반죽    사이사이 맺힌 기공이 선사하는 쫄깃하고 담백한 맛2. 수분을 촉촉하게 품은 생 이스트로 반죽해 더욱 깊고 진한 풍미 3. 신선한 우유로 만든 자연치즈를 블랜딩하여 부드럽고 고소한 맛"
90,https://ottogi.co.kr/product/product_view.asp?page=10&hcode=&mcode=&stxt=&orderby=BEST&idx=2400,"<산청>의 맛을 한 그릇에 담다- 청정 지역으로 알려진 지리산 산청에서 엄선된 우렁이를 가득 넣어 쫄깃한 식감과 감칠맛이 일품입니다.- 구수한 된장국물에 국산 무청시래기와 우렁이, 얼갈이 배추를 담아 시원하고 담백하여 한국인 밥상의 대표 메뉴로 꼽히는 된장국을 더욱 맛있고 특별하게 즐길 수 있습니다.* '산청(山淸)'에 대해 알아보아요.- 경상남도에 위치한 '산청(山淸)'군은 산이 높고 물이 푸르러 '산청'이라 불리는 곳이에요.- 지리산과 황매산 등의 높은 산이 인접해 있고, 계곡이 많은 청정 지역으로 알려져 있습니다."
91,https://ottogi.co.kr/product/product_view.asp?page=10&hcode=&mcode=&stxt=&orderby=BEST&idx=2317,"- 다시마식초는 완도산 다시마를 정성껏 침지 및 숙성하여 풍부한 감칠맛을 더하고 녹차 추출물을 첨가하여 요리의 맛과 기능을 더한 100% 발효식초입니다.- ‘바다의 채소’라 불릴 정도로 섬유질과 미네랄이 풍부한 ‘다시마’를 메인으로 감칠맛을 특화하였고, 당사 양조식초 대비 유리 아미노산을 약 9배 이상 함유하여 맛과 영양을 담은 조미식초입니다.- 초밥, 해산물의 풍미에 잘 어울리고, 특히 마제소바, 평양냉면에는 꼭 넣어야 하는 다시마식초! 액상 차, 에이드 등 음용으로 드셔도 좋습니다. 다양한 음식에 새콤함과 감칠맛을 부여해보세요."
92,https://ottogi.co.kr/product/product_view.asp?page=10&hcode=&mcode=&stxt=&orderby=BEST&idx=2331,6년만에 다시 돌아온 컵누들 매콤찜닭맛!안동찜닭 속 당면 그대로 재현한 특급 별미
93,https://ottogi.co.kr/product/product_view.asp?page=10&hcode=&mcode=&stxt=&orderby=BEST&idx=2318,"강렬한 매운맛과 고소하고 부드러운 마요네스가 조화를 이루는 볶음면으로,크고 푸짐한 닭고기, 감자, 양배추 건더기에 게임 유저를 위한 영양까지 더한 제품."
94,https://ottogi.co.kr/product/product_view.asp?page=10&hcode=&mcode=&stxt=&orderby=BEST&idx=2420,"<양평>의 맛을 한 그릇에 담다- 지역과 음식이 하나의 메뉴로 인식되어 있을 정도로 전국적으로 유명한 ‘양평’ 지역에 주목하였고, 선지와 양, 콩나물에 매운 고추기름과 고추씨 등으로 얼큰하게 끓여낸 양평 해장국 방식을 그대로 구현하였습니다.- 선지, 양, 얼갈이배추, 콩나물, 대파 등을 풍성하게 넣어 잡내가 나지 않으면서도 든든한 전통 보양식이며, 진한 육수에 고추기름의 칼칼한 맛이 살아있어 술안주로도 즐기실 수 있습니다.* 양평식 선지해장국을 더 맛있게 즐기는 방법1. 풍성하고 매콤하게- 다진마늘 1T, 대파(20g)을 넣고 기호에 따라 후춧가루, 청양고추를 넣어 드세요.2. 특제소스와 함께- 기호에 따라 오뚜기 삼겹살 양파절임소스에 오뚜기 연겨자나 고추 장아찌를 넣은 특제소스를 직접 제조하여 건더기를 찍어 드시면 더욱 맛있습니다."
95,https://ottogi.co.kr/product/product_view.asp?page=10&hcode=&mcode=&stxt=&orderby=BEST&idx=2440,몸과 마음을 생각한 식재료로 한국형 채식을 만나다지속가능한 채식 일상을 선도하는 두수고방과 최고의 식품을 끊임없이 연구하는 오뚜기가 만나 건강하고 맛있는 한국형 채식을 여러분께 선보입니다.
96,https://ottogi.co.kr/product/product_view.asp?page=10&hcode=&mcode=&stxt=&orderby=BEST&idx=2442,"몸과 마음을 생각한 식재료로 한국형 채식을 만나다지속가능한 채식 일상을 선도하는 두수고방과 최고의 식품을 끊임없이 연구하는 오뚜기가 만나 건강하고 맛있는 한국형 채식을 여러분께 선보입니다.정성스럽게 삶아낸 팥과 수수를 푸짐하고 담백한 범벅으로 구현했어요.신선한 팥과 수수, 찹쌀이 어우러져 원물의 진한 고소함이 그대로 살아있어요."
97,https://ottogi.co.kr/product/product_view.asp?page=10&hcode=&mcode=&stxt=&orderby=BEST&idx=2443,-한 입 가득 터지는 겉.바.속.찐. 맥앤치즈볼 -반죽부터 체다치즈를 더해 겉부터 속까지 찐~한 체다치즈의 맛-직접 만든 정통 맥앤치즈소스와 쫄깃한 마카로니의 식감-매콤한 할라피뇨와 하바네로칠리 핫소스로 감칠맛 도는 매운 끝 맛까지!
98,https://ottogi.co.kr/product/product_view.asp?page=10&hcode=&mcode=&stxt=&orderby=BEST&idx=2465,
99,https://ottogi.co.kr/product/product_view.asp?page=10&hcode=&mcode=&stxt=&orderby=BEST&idx=2336,"신선한 토마토 소스에 고소한 베이컨을 듬뿍!맛있게 매콤한 토마토소스에베이컨, 올리브가 들어가 기본에 충실한 리조또"
100,https://ottogi.co.kr/product/product_view.asp?page=11&hcode=&mcode=&stxt=&orderby=BEST&idx=2337,"블랙 트러플 풍미 가득!트러플 향이 느껴지는 크림소스에양송이버섯, 표고버섯이 들어가 풍미와 식감을 살린 리조또"
